UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NO.OF_INQUIRIES,loan_default
506449,52803,65987,82.59,63,16309,45,7093,18-08-93,Salaried,14-09-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,1
503131,48249,74937,66.59,63,16309,45,7097,15-01-97,Salaried,12-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
614690,49078,63976,79.72,63,16309,45,7110,01-01-76,Salaried,24-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
496950,33939,61346,57.87,63,16309,45,7093,22-02-95,Salaried,08-09-18,10,998,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,0,16200,16200,0,0
421822,52578,60058,89.91,63,16309,45,7103,29-12-89,Salaried,04-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
427220,48149,61346,81.18,63,16309,45,7086,01-01-76,Salaried,08-08-18,10,998,1,1,0,0,0,0,679,F-Low Risk,4,1,0,3206,9300,9300,1,0
456135,47349,64552,75.91,63,16309,45,7114,24-03-92,Salaried,22-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
456613,42394,60026,73.3,63,16309,45,7105,05-07-94,Self employed,22-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
560500,58013,68162,87.29,63,16309,45,7084,21-03-93,Salaried,06-10-18,10,998,1,1,0,0,0,0,503,K-High Risk,36,21,0,576327,649729,653286,3,0
512969,50600,67276,77,63,16309,45,7092,01-01-84,Salaried,17-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
601786,61213,75759,81.84,63,16309,45,7093,01-01-80,Self employed,22-10-18,10,998,1,1,0,0,0,0,499,K-High Risk,4,2,1,48909,176549,176549,0,0
430141,55259,66308,85.96,63,18050,86,7086,26-02-73,Self employed,09-08-18,10,998,1,1,0,0,0,0,719,D-Very Low Risk,8,2,0,118993,138500,138500,0,0
537418,50803,65987,78.8,63,16309,45,7093,01-01-97,Self employed,26-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
569742,48445,63267,77.92,63,16309,45,7092,01-01-87,Self employed,11-10-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0
445766,50803,62583,83.89,63,16309,45,7106,01-01-74,Salaried,17-08-18,10,998,1,1,0,0,0,0,596,I-Medium Risk,1,0,0,0,0,0,1,0
580753,48278,67933,73.9,63,16309,45,7110,01-01-82,Salaried,15-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
596475,33384,68276,49.65,63,16309,45,7085,26-01-89,Salaried,21-10-18,10,998,1,1,0,0,0,0,615,H-Medium Risk,1,0,0,0,0,0,0,0
555667,42972,72053,62.45,63,16309,45,7092,15-02-81,Salaried,03-10-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,320178,511990,511990,0,0
505363,35939,59545,62.98,63,16309,45,7086,01-01-86,Self employed,14-09-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,5666,11500,11500,1,0
562421,54759,67276,83.98,63,16309,45,7093,10-11-91,Salaried,08-10-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
423121,44349,53678,85.7,63,16309,45,7124,13-11-93,Salaried,06-08-18,10,998,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,10500,21000,21000,0,0
571357,55759,70862,79.73,63,16309,45,7084,13-08-89,Salaried,12-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
492826,57013,65987,89.41,63,16309,45,7086,07-04-92,Self employed,06-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
498651,27529,60834,47.67,63,16309,45,7099,24-02-91,Self employed,10-09-18,10,998,1,1,0,0,0,0,513,K-High Risk,4,2,1,84720,116589,116589,1,0
609242,48045,69367,71.94,63,16309,45,7093,05-05-98,,23-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
543080,54513,67276,83.98,63,16309,45,7108,01-01-65,Self employed,27-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
618058,62847,74591,87.01,63,16309,45,7084,29-09-82,Salaried,25-10-18,10,998,1,1,0,0,0,0,305,L-Very High Risk,17,2,2,30021,50000,50000,0,0
601299,51303,69367,75.68,63,16309,45,7108,01-01-93,Self employed,22-10-18,10,998,1,1,0,0,0,0,585,I-Medium Risk,1,0,0,0,0,0,2,1
425684,51578,59545,89.01,63,16309,45,7093,01-01-87,Self employed,07-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
459040,50303,67064,77.54,63,16309,45,7084,05-05-81,Self employed,23-08-18,10,998,1,1,0,0,0,0,699,E-Low Risk,10,8,0,95220,194470,194470,1,0
466695,43394,62433,72.08,63,18050,86,7083,21-06-75,Salaried,27-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
574983,50303,69367,73.52,63,16309,45,7092,01-01-96,Salaried,13-10-18,10,998,1,1,0,0,0,0,417,K-High Risk,2,1,1,14,14,14,1,0
568019,52078,63160,85.5,63,16309,45,7086,03-05-94,Salaried,10-10-18,10,998,1,1,0,0,0,0,608,H-Medium Risk,4,1,0,22163,45180,45180,0,0
571910,59213,67933,89.06,63,16309,45,7083,01-01-70,Salaried,12-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
631520,60447,69367,88.66,63,16309,45,7085,01-01-76,Salaried,27-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
429802,42894,66023,67.4,63,18050,86,7087,11-04-87,Salaried,09-08-18,10,998,1,1,0,0,0,0,749,C-Very Low Risk,4,3,0,29786,67100,67100,0,0
563196,48649,60136,81.98,63,16309,45,7093,19-05-85,Salaried,08-10-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,5300,15900,15900,0,0
563202,56513,69547,84.12,63,16309,45,7093,23-01-95,Salaried,08-10-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
427538,51803,60058,88.25,63,16309,45,7084,19-01-79,Salaried,08-08-18,10,998,1,1,0,0,0,0,300,M-Very High Risk,2,1,2,26196,47187,47187,1,1
648883,56513,65276,88.09,63,16309,45,7106,07-08-82,Salaried,31-10-18,10,998,1,1,0,0,0,0,706,D-Very Low Risk,4,1,0,383765,410000,410000,0,0
570975,40394,68162,60.15,63,16309,45,7084,17-04-83,Salaried,12-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
488111,45349,64338,73.05,63,18050,86,7094,01-01-85,Self employed,03-09-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,18890,20000,20000,1,1
447737,45849,61346,76.61,63,16309,45,7108,29-12-76,Self employed,18-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
485779,32484,61346,55.42,63,16309,45,7085,25-08-98,,31-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
516503,49078,59654,85.49,63,16309,45,7092,10-08-78,Self employed,19-09-18,10,998,1,1,0,0,0,0,649,G-Low Risk,1,1,0,0,250000,250000,0,0
527184,51503,65987,79.86,63,16309,45,7084,11-04-92,Salaried,21-09-18,10,998,1,1,0,0,0,0,427,K-High Risk,3,1,1,1104,10000,10000,1,1
488350,54513,66136,84.67,63,16309,45,7114,01-01-79,Self employed,04-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
610831,40394,67933,60.35,63,16309,45,7086,10-11-67,Salaried,24-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
541305,54813,74937,74.46,63,16309,45,7110,10-05-94,Salaried,27-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
491429,21574,56402,40.78,63,16309,45,7085,12-01-70,Self employed,05-09-18,10,998,1,1,0,0,0,0,721,D-Very Low Risk,7,3,0,46000,88000,88000,0,0
527150,43845,61346,73.68,63,16309,45,7108,01-01-83,Self employed,21-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
619872,48645,61081,81.04,63,16309,45,7097,25-03-80,Salaried,25-10-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,90142,110000,110000,0,0
458872,45349,66136,71.07,63,16309,45,7103,03-08-90,Salaried,23-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
627401,57013,69367,83.61,63,16309,45,7089,30-12-89,Salaried,26-10-18,10,998,1,1,0,0,0,0,690,E-Low Risk,2,1,0,0,46479,46479,1,0
424397,39394,66595,61.57,63,16309,45,7111,01-01-73,Self employed,06-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
638880,47449,75759,63.49,63,16309,45,7106,15-12-93,Salaried,29-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
544354,61947,74937,85.41,63,16309,45,7090,04-02-85,Salaried,28-09-18,10,998,1,1,0,0,0,0,762,B-Very Low Risk,1,1,0,4471,46184,46184,0,0
432506,55259,67167,84.86,63,16309,45,7086,25-07-74,Self employed,11-08-18,10,998,1,1,0,0,0,0,683,E-Low Risk,2,1,0,50601,50000,50000,0,0
464474,50578,61346,84.77,63,16309,45,7086,23-03-79,Salaried,25-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
547922,34075,60564,58.29,63,16309,45,7091,01-01-93,Salaried,29-09-18,10,998,1,1,0,0,0,0,624,H-Medium Risk,1,1,1,1530,9185,9185,0,1
592721,40394,67933,60.35,63,16309,45,7108,13-12-95,Self employed,20-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
438496,53078,61346,88.84,63,16309,45,7093,21-10-98,,14-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
421496,49753,66652,78.77,63,16309,45,7110,01-01-94,Salaried,04-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
477424,54759,67167,83.37,63,16309,45,7087,01-01-79,Salaried,30-08-18,10,998,1,1,0,0,0,0,300,M-Very High Risk,3,2,2,138499,490000,490000,0,0
631558,36439,74591,49.6,63,16309,45,7094,03-05-97,Self employed,27-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
500270,53803,65987,83.35,63,16309,45,7108,28-10-99,,11-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1
541079,40094,64469,63.13,63,16309,45,7086,23-12-88,Self employed,27-09-18,10,998,1,1,0,0,0,0,707,D-Very Low Risk,8,6,0,120231,193293,193293,0,0
438622,67169,94842,72.75,63,16388,51,7111,01-01-81,Self employed,14-08-18,10,998,1,1,0,0,0,0,714,D-Very Low Risk,1,1,0,44055,50000,50000,0,0
642168,51078,63976,81.28,63,16309,45,7108,01-01-73,Self employed,30-10-18,10,998,1,1,0,0,0,0,710,D-Very Low Risk,3,3,0,36087,45155,45155,1,0
442872,44349,62583,73.5,63,16309,45,7110,02-02-96,Salaried,16-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
607477,42894,68276,65.18,63,16309,45,7085,03-06-78,Salaried,23-10-18,10,998,1,1,0,0,0,0,428,K-High Risk,4,2,0,6675,93750,93750,2,1
566474,55513,63160,89.46,63,16309,45,7103,01-01-81,Self employed,10-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
509432,50803,67276,78.04,63,16309,45,7108,01-01-81,Salaried,15-09-18,10,998,1,1,0,0,0,0,651,F-Low Risk,13,5,0,101756,122499,122499,2,0
511473,50078,65987,78.8,63,16309,45,7099,01-01-79,Self employed,17-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
596175,52803,68809,79.2,63,22003,86,7092,23-10-91,Salaried,21-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
464734,44445,61346,75.47,63,16309,45,7111,01-01-96,Salaried,25-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
611261,40394,69367,59.11,63,16309,45,7100,26-01-90,Salaried,24-10-18,10,998,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
559555,32984,65987,50.77,63,16309,45,7085,07-01-97,Self employed,06-10-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,7802,10442,10442,0,0
516540,50303,69009,75.35,63,17066,86,7098,01-01-81,Self employed,19-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
489118,53078,61346,88.84,63,16309,45,7085,07-12-89,Salaried,04-09-18,10,998,1,1,0,0,0,0,708,D-Very Low Risk,6,5,0,56393,97298,97298,2,1
617657,42394,69367,63.43,63,16309,45,7087,01-01-97,Salaried,25-10-18,10,998,1,1,0,0,0,0,417,K-High Risk,1,1,1,2313,8098,8098,2,0
443916,44349,62583,73.5,63,16309,45,7093,01-01-97,Salaried,17-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
436161,45145,62374,74.55,63,16388,51,7093,05-09-64,Salaried,13-08-18,10,998,1,1,0,0,0,0,732,D-Very Low Risk,9,3,2,6447,24105,24105,0,0
524006,57513,67276,87.7,63,16309,45,7093,01-01-72,Self employed,20-09-18,10,998,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,8549,11207,11207,1,0
462149,48578,56402,89.54,63,16309,45,7103,01-01-84,Self employed,24-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
643736,43394,72869,60.38,63,16309,45,7086,01-01-88,Self employed,30-10-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
585869,56259,71019,81.67,63,17066,86,7093,04-05-90,Self employed,17-10-18,10,998,1,1,0,0,0,0,593,I-Medium Risk,1,0,0,0,0,0,0,1
457044,26529,62433,44.85,63,18050,86,7083,01-08-94,Self employed,22-08-18,10,998,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
448192,48578,61346,82.32,63,16309,45,7099,01-01-95,Self employed,18-08-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0
520419,55513,64646,88.95,63,16309,45,7093,01-01-85,Self employed,20-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1
531484,34384,71945,48.51,63,16309,45,7091,01-01-81,Self employed,24-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592647,57259,67740,85.62,63,16309,45,7092,10-11-88,Salaried,20-10-18,10,998,1,0,0,1,0,0,708,D-Very Low Risk,6,3,0,22000,48400,48400,0,0
555819,53078,65987,82.59,63,16309,45,7093,10-01-88,Salaried,03-10-18,10,998,1,1,0,0,0,0,681,E-Low Risk,1,1,0,6200,15500,15500,0,0
644704,71123,103405,69.63,63,16388,51,7093,04-06-70,Self employed,30-10-18,10,998,1,1,0,0,0,0,691,E-Low Risk,1,1,0,10577,34000,34000,0,0
537691,53078,65987,81.83,63,16309,45,7085,26-06-91,Salaried,26-09-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,120373,125000,125000,1,0
494239,49303,66686,76.48,63,16309,45,7085,10-11-86,Salaried,07-09-18,10,998,1,1,0,0,0,0,810,A-Very Low Risk,2,1,0,0,30000,5037,0,0
495092,56513,66219,88.34,63,16309,45,7108,01-01-94,Salaried,07-09-18,10,998,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,10378,13484,13484,0,1
488772,45849,63407,74.91,63,16309,45,7093,05-07-90,Salaried,04-09-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
531764,57513,65987,89.41,63,16309,45,7108,07-02-86,Self employed,24-09-18,10,998,1,1,0,0,0,0,640,G-Low Risk,2,1,0,12976,17340,17340,0,0
532116,64382,77083,85.62,63,16309,45,7084,01-01-69,Salaried,24-09-18,10,998,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
470278,51778,60058,89.41,63,16309,45,7089,11-02-99,,28-08-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
546215,41394,61346,70.09,63,16309,45,7084,09-09-94,Salaried,28-09-18,10,998,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
468084,28029,46647,63.24,63,16388,51,7110,01-01-82,Self employed,28-08-18,10,998,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,435458,435502,435502,2,0
535434,56759,65987,87.9,63,16309,45,7085,17-01-97,Salaried,25-09-18,10,998,1,1,0,0,0,0,708,D-Very Low Risk,6,3,0,65977,71885,71885,1,0
565051,57759,69547,85.55,63,16309,45,7093,18-11-76,Self employed,09-10-18,10,998,1,1,0,0,0,0,758,C-Very Low Risk,10,1,0,390508,400000,400000,0,0
505272,61947,74937,85.41,63,16309,45,7084,20-08-89,Salaried,14-09-18,10,998,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
642768,54107,78212,71.6,63,18050,86,7094,27-08-82,Salaried,30-10-18,10,703,1,1,0,0,0,0,810,A-Very Low Risk,5,2,0,40517,183709,61774,0,0
465513,43394,62433,72.08,63,18050,86,7093,10-12-83,Self employed,26-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
593996,66713,79900,85,63,18050,86,7098,29-09-76,Self employed,21-10-18,10,703,1,1,0,0,0,0,636,G-Low Risk,4,2,1,181854,186874,186874,0,0
512933,55259,72598,78.51,63,18050,86,7083,01-01-92,Salaried,17-09-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
633457,53059,71219,77.23,63,18050,86,7085,09-08-74,Self employed,28-10-18,10,703,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,530156,1000000,1000000,0,0
647258,50304,69225,75.12,63,18050,86,7084,05-07-68,Salaried,31-10-18,10,703,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
467815,32484,62433,54.46,63,18050,86,7092,01-01-72,Self employed,28-08-18,10,703,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0
640631,32084,78212,42.19,63,18050,86,7086,01-01-83,Salaried,30-10-18,10,703,1,1,0,0,0,0,783,B-Very Low Risk,2,1,0,0,22200,22200,0,0
497036,48304,68809,72.66,63,18050,86,7090,15-02-94,Salaried,08-09-18,10,703,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
634675,41394,65280,65.87,63,18050,86,7083,12-12-99,,28-10-18,10,703,1,0,0,0,0,1,0,No Bureau History Available,0,0,0,0,0,0,0,1
514472,55260,71945,79.23,63,17412,45,7086,11-05-84,Salaried,18-09-18,10,703,1,1,0,0,0,0,404,K-High Risk,3,2,1,552496,657000,657000,0,0
488118,54079,70449,79.49,63,18050,86,7093,25-05-87,Salaried,04-09-18,10,703,1,1,0,0,0,0,717,D-Very Low Risk,1,1,0,0,47479,47479,0,1
608955,66382,97240,69.93,63,18050,86,7084,15-10-66,Salaried,23-10-18,10,703,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
565201,49088,71505,71.32,63,18050,86,7085,01-01-75,Self employed,09-10-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
526662,29438,71542,43.33,63,18050,86,7098,20-03-72,Self employed,21-09-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
591123,51079,70819,74.84,63,18050,86,7097,15-07-96,Salaried,20-10-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
519756,65483,75192,89.77,63,18050,86,7108,20-11-83,Self employed,19-09-18,10,703,1,1,0,0,0,0,775,B-Very Low Risk,26,5,0,146428,200529,200620,1,0
480702,50244,64338,82.38,63,18050,86,7087,18-01-93,Salaried,31-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
536080,54259,68809,81.38,63,18050,86,7084,19-03-88,Salaried,25-09-18,10,703,1,1,0,0,0,0,711,D-Very Low Risk,4,3,0,191805,370150,352387,0,0
494894,36300,68809,55.23,63,18050,86,7091,18-08-68,Salaried,07-09-18,10,703,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0
646982,55003,67519,85,63,18050,86,7085,01-01-78,Self employed,31-10-18,10,703,1,1,0,0,0,0,300,M-Very High Risk,9,4,4,18433,77750,77750,0,1
591322,55099,69287,83.71,63,18050,86,7091,25-10-80,Salaried,20-10-18,10,703,1,1,0,0,0,0,612,H-Medium Risk,7,2,0,431703,1045000,1045000,0,0
450860,53300,64338,85.49,63,18050,86,7083,05-03-86,Salaried,20-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
450487,53079,62433,88.09,63,18050,86,7093,01-01-93,Salaried,20-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,1
459242,56655,68619,85,63,18050,86,7093,06-03-83,Self employed,23-08-18,10,703,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
423912,55258,68613,83.07,63,18050,86,7087,22-01-79,Self employed,06-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
611296,51560,71219,75.82,63,18050,86,7098,02-10-65,Salaried,24-10-18,10,703,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,35972,53218,53218,0,0
562686,62214,76771,83.36,63,18050,86,7084,18-12-88,Salaried,08-10-18,10,703,1,1,0,0,0,0,845,A-Very Low Risk,3,0,0,0,0,0,0,0
467459,48349,62433,80.09,63,18050,86,7092,01-01-83,Self employed,28-08-18,10,703,1,1,0,0,0,0,805,B-Very Low Risk,7,0,0,0,0,0,0,0
516532,59838,73697,85,63,18050,86,7083,01-02-58,Self employed,19-09-18,10,703,1,1,0,0,0,0,590,I-Medium Risk,7,4,1,1495945,2877441,2877441,0,0
441743,52620,64383,83.87,63,16065,86,7083,10-02-62,Self employed,16-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
470527,53300,62712,87.7,63,18050,86,7091,10-10-78,Salaried,28-08-18,10,703,1,1,0,0,0,0,640,G-Low Risk,3,2,0,27642,38589,38589,1,0
465591,43349,62433,72.08,63,18050,86,7093,10-05-87,Salaried,26-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
630688,63213,73981,89.21,63,16065,86,7106,21-04-97,Salaried,27-10-18,10,703,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,1288,9040,9040,1,1
604609,55757,67519,85,63,18050,86,7098,01-01-72,Salaried,23-10-18,10,703,1,1,0,0,0,0,375,K-High Risk,14,4,3,40136,142900,142900,2,1
576460,49439,76527,67.95,63,18050,86,7083,13-09-90,Salaried,13-10-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
538308,54374,68809,82.84,63,18050,86,7093,07-06-71,Self employed,26-09-18,10,703,1,1,0,0,0,0,344,L-Very High Risk,7,0,0,0,0,0,1,0
434175,55300,68619,83.07,63,18050,86,7092,25-09-90,Salaried,11-08-18,10,703,1,1,0,0,0,0,671,F-Low Risk,7,4,0,265318,398000,378294,0,0
593037,53303,69519,79.12,63,18050,86,7091,30-11-98,,21-10-18,10,703,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,1594,9171,9171,1,0
471265,53304,62433,88.09,63,18050,86,7091,29-04-99,,29-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
506930,61434,75338,84.95,63,18050,86,7108,02-03-94,Salaried,14-09-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
467070,43394,62433,72.08,63,18050,86,7087,05-02-85,Salaried,27-08-18,10,703,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
647609,38377,69225,57.78,63,18050,86,7084,18-10-91,Salaried,31-10-18,10,703,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,22581,46000,46000,0,0
465590,45349,64338,73.05,63,18050,86,7091,20-10-94,Self employed,26-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
562668,46749,68377,70.2,63,18050,86,7084,23-02-87,Salaried,08-10-18,10,703,1,1,0,0,0,0,730,D-Very Low Risk,5,2,0,7887,25387,25387,0,0
646979,37276,68839,56.65,63,18050,86,7085,06-02-91,Salaried,31-10-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
450745,48349,62712,79.73,63,18050,86,7088,01-01-93,Salaried,20-08-18,10,703,1,1,0,0,0,0,749,C-Very Low Risk,3,1,0,6270,7461,7461,1,0
538161,52704,68809,79.93,63,18050,86,7092,10-10-78,Self employed,26-09-18,10,703,1,1,0,0,0,0,300,M-Very High Risk,9,2,1,41173,117700,117700,0,0
525333,53243,64975,85,63,18050,86,7091,20-07-84,Salaried,21-09-18,10,703,1,1,0,0,0,0,442,K-High Risk,10,2,1,2769,65000,65000,2,1
500501,47349,75092,65.25,63,18050,86,7096,04-06-73,Salaried,11-09-18,10,703,1,1,0,0,0,0,708,D-Very Low Risk,7,4,0,39532,66819,66819,0,0
491434,60934,75338,84.95,63,18050,86,7086,07-09-91,Salaried,05-09-18,10,703,1,1,0,0,0,0,708,D-Very Low Risk,6,3,0,33721,54127,54127,1,0
631356,20574,67519,32.58,63,18050,86,7098,10-08-97,Self employed,27-10-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
431452,68817,95935,74.01,63,18050,86,7089,17-05-96,Salaried,10-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
573113,39394,71798,57.1,63,18050,86,7092,17-04-86,Self employed,12-10-18,10,703,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
440696,53179,62063,88.62,63,18050,86,7093,14-02-87,Salaried,16-08-18,10,703,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
650259,54013,67933,82.43,63,17412,45,7083,20-12-92,Salaried,31-10-18,10,703,1,1,0,0,0,0,680,F-Low Risk,4,2,0,139219,150879,150879,0,1
